,X_coord,Y_coord,Ref_Wind_Speed,Wind_angle,Spacing
350,0.0,0.0,7.4897933,293.0,465.0
351,428.0347568553848,-181.6899747475123,7.53143454,293.0,465.0
352,0.0,0.0,7.48954058,294.0,465.0
353,424.7986378038094,-189.1325390302471,7.53799009,294.0,465.0
354,0.0,0.0,7.50600529,295.0,465.0
355,421.4331209720422,-196.51749170942523,7.53815508,295.0,465.0
356,0.0,0.0,7.49700832,296.0,465.0
357,417.93923152911265,-203.842583256921,7.56587791,296.0,465.0
358,0.0,0.0,7.49127817,297.0,465.0
359,414.3180337475911,-211.10558237888924,7.57453346,297.0,465.0
360,0.0,0.0,7.51653194,298.0,465.0
361,410.57063067940106,-218.30427669543923,7.55532026,298.0,465.0
362,0.0,0.0,7.50884008,299.0,465.0
363,406.698163819819,-225.43647341454673,7.56179237,299.0,465.0
364,0.0,0.0,7.52085543,300.0,465.0
365,402.701812759764,-232.49999999999997,7.56341171,300.0,465.0
366,0.0,0.0,7.52745771,240.0,558.0
367,483.2421753117168,278.99999999999994,7.56338596,240.0,558.0
368,0.0,0.0,7.52057076,241.0,558.0
369,488.03779658378284,270.52376809745607,7.5633769,241.0,558.0
370,0.0,0.0,7.52492237,242.0,558.0
371,492.6847568152813,261.9651320345271,7.55270672,242.0,558.0
372,0.0,0.0,7.51184797,243.0,558.0
373,497.1816404971093,253.3266988546671,7.56140518,243.0,558.0
374,0.0,0.0,7.50623131,244.0,558.0
375,501.5270778349352,244.6110999083052,7.55692482,244.0,558.0
376,0.0,0.0,7.51009703,245.0,558.0
377,505.71974516645065,235.82099005131028,7.53644514,245.0,558.0
378,0.0,0.0,7.49208546,246.0,558.0
379,509.75836536457126,226.95904683629652,7.53087807,246.0,558.0
380,0.0,0.0,7.49801922,247.0,558.0
381,513.6417082264617,218.02796969701475,7.53140259,247.0,558.0
382,0.0,0.0,7.49398899,248.0,558.0
383,517.3685908482673,209.03047912607892,7.52367783,248.0,558.0
384,0.0,0.0,7.48588657,249.0,558.0
385,520.9378779854386,199.96931584627754,7.52668953,249.0,558.0
386,0.0,0.0,7.49330616,250.0,558.0
387,524.3484823985369,190.84723997572314,7.51414347,250.0,558.0
388,0.0,0.0,7.48374319,251.0,558.0
389,527.5993651844188,181.66703018709345,7.51482773,251.0,558.0
390,0.0,0.0,7.48099566,252.0,558.0
391,530.6895360926957,172.43148286122064,7.51669979,252.0,558.0
392,0.0,0.0,7.47155571,253.0,558.0
393,533.6180538273737,163.14341123528712,7.49645901,253.0,558.0
394,0.0,0.0,7.47471428,254.0,558.0
395,536.3840263335819,153.80564454588554,7.48333597,254.0,558.0
396,0.0,0.0,7.45748711,255.0,558.0
397,538.9866110693001,144.42102716720657,7.45077801,255.0,558.0
398,0.0,0.0,7.47361946,256.0,558.0
399,541.425015262006,134.99241774461458,7.40691471,256.0,558.0
400,0.0,0.0,7.44981337,257.0,558.0
401,543.6984961501613,125.52268832387668,7.37789249,257.0,558.0
402,0.0,0.0,7.43058348,258.0,558.0
403,545.8063612094636,116.01472347630971,7.3050642,258.0,558.0
404,0.0,0.0,7.42827034,259.0,558.0
405,547.7479683637965,106.471419420112,7.21607733,259.0,558.0
406,0.0,0.0,7.41381502,260.0,558.0
407,549.5227261808121,96.89568313814712,7.10026693,260.0,558.0
408,0.0,0.0,7.4249177,261.0,558.0
409,551.1300940520869,87.29043149244883,6.94155121,261.0,558.0
410,0.0,0.0,7.40698433,262.0,558.0
411,552.5695823577962,77.65859033571651,6.76835632,262.0,558.0
412,0.0,0.0,7.41053057,263.0,558.0
413,553.8407526158577,68.00309362007229,6.5753746,263.0,558.0
414,0.0,0.0,7.40051317,264.0,558.0
415,554.9432176154965,58.32688250335064,6.36564302,264.0,558.0
416,0.0,0.0,7.40735626,265.0,558.0
417,555.876641535194,48.632904453193255,6.16490412,265.0,558.0
418,0.0,0.0,7.39963102,266.0,558.0
419,556.640740044982,38.92411234922192,5.96810913,266.0,558.0
420,0.0,0.0,7.39444542,267.0,558.0
421,557.2352803930522,29.20346358356266,5.78843737,267.0,558.0
422,0.0,0.0,7.39019299,268.0,558.0
423,557.6600814766555,19.473919159995543,5.62696266,268.0,558.0
424,0.0,0.0,7.41341734,269.0,558.0
425,557.9150138972664,9.7384427920042,5.52753782,269.0,558.0
426,0.0,0.0,7.41888952,270.0,558.0
427,558.0,0.0,5.51174641,270.0,558.0
428,0.0,0.0,7.41207314,271.0,558.0
429,557.9150138972664,-9.7384427920042,5.57048941,271.0,558.0
430,0.0,0.0,7.39077377,272.0,558.0
431,557.6600814766555,-19.473919159995543,5.70117331,272.0,558.0
432,0.0,0.0,7.39460564,273.0,558.0
433,557.2352803930522,-29.20346358356266,5.89047432,273.0,558.0
434,0.0,0.0,7.39927435,274.0,558.0
435,556.640740044982,-38.92411234922192,6.07848597,274.0,558.0
436,0.0,0.0,7.40703917,275.0,558.0
437,555.876641535194,-48.632904453193255,6.27305269,275.0,558.0
438,0.0,0.0,7.40044022,276.0,558.0
439,554.9432176154965,-58.32688250335064,6.46453142,276.0,558.0
440,0.0,0.0,7.41034746,277.0,558.0
441,553.8407526158577,-68.00309362007229,6.65898466,277.0,558.0
442,0.0,0.0,7.40664387,278.0,558.0
443,552.5695823577962,-77.65859033571651,6.856318,278.0,558.0
444,0.0,0.0,7.42511606,279.0,558.0
445,551.1300940520869,-87.29043149244883,7.01281404,279.0,558.0
446,0.0,0.0,7.4143486,280.0,558.0
447,549.5227261808121,-96.89568313814712,7.15428972,280.0,558.0
448,0.0,0.0,7.4289608,281.0,558.0
449,547.7479683637965,-106.471419420112,7.25670147,281.0,558.0
450,0.0,0.0,7.43091917,282.0,558.0
451,545.8063612094636,-116.01472347630971,7.33451033,282.0,558.0
452,0.0,0.0,7.44979191,283.0,558.0
453,543.6984961501613,-125.52268832387668,7.39969158,283.0,558.0
454,0.0,0.0,7.47348738,284.0,558.0
455,541.425015262006,-134.99241774461458,7.42275476,284.0,558.0
456,0.0,0.0,7.45735931,285.0,558.0
457,538.9866110693001,-144.42102716720657,7.46161175,285.0,558.0
458,0.0,0.0,7.47506523,286.0,558.0
459,536.3840263335819,-153.80564454588554,7.49170971,286.0,558.0
460,0.0,0.0,7.47166967,287.0,558.0
461,533.6180538273737,-163.14341123528712,7.50204945,287.0,558.0
462,0.0,0.0,7.4805398,288.0,558.0
463,530.6895360926957,-172.43148286122064,7.52112341,288.0,558.0
464,0.0,0.0,7.48350382,289.0,558.0
465,527.5993651844188,-181.66703018709345,7.51905107,289.0,558.0
466,0.0,0.0,7.49313688,290.0,558.0
467,524.3484823985369,-190.84723997572314,7.51708794,290.0,558.0
468,0.0,0.0,7.48533154,291.0,558.0
469,520.9378779854386,-199.96931584627754,7.5290451,291.0,558.0
470,0.0,0.0,7.49371195,292.0,558.0
471,517.3685908482673,-209.03047912607892,7.5254159,292.0,558.0
472,0.0,0.0,7.49623442,293.0,558.0
473,513.6417082264617,-218.02796969701475,7.53305054,293.0,558.0
474,0.0,0.0,7.4913187,294.0,558.0
475,509.75836536457126,-226.95904683629652,7.53248119,294.0,558.0
476,0.0,0.0,7.50931597,295.0,558.0
477,505.71974516645065,-235.82099005131028,7.53774881,295.0,558.0
478,0.0,0.0,7.50573301,296.0,558.0
479,501.5270778349352,-244.6110999083052,7.55843782,296.0,558.0
480,0.0,0.0,7.51067162,297.0,558.0
481,497.1816404971093,-253.3266988546671,7.5620575,297.0,558.0
482,0.0,0.0,7.52392912,298.0,558.0
483,492.6847568152813,-261.9651320345271,7.55353642,298.0,558.0
484,0.0,0.0,7.51949644,299.0,558.0
485,488.03779658378284,-270.52376809745607,7.56399012,299.0,558.0
486,0.0,0.0,7.52702665,300.0,558.0
487,483.2421753117168,-278.99999999999994,7.56394434,300.0,558.0
488,0.0,0.0,7.53335524,240.0,651.0
489,563.7825378636696,325.49999999999994,7.56699276,240.0,651.0
490,0.0,0.0,7.53040695,241.0,651.0
491,569.3774293477467,315.61106278036544,7.55820847,241.0,651.0
492,0.0,0.0,7.52339745,242.0,651.0
493,574.7988829511614,305.6259873736149,7.56231928,242.0,651.0
494,0.0,0.0,7.53442717,243.0,651.0
495,580.0452472466275,295.5478153304449,7.53554916,243.0,651.0
496,0.0,0.0,7.52401972,244.0,651.0
497,585.1149241407577,285.3796165596894,7.52352285,244.0,651.0
498,0.0,0.0,7.50825214,245.0,651.0
499,590.0063693608591,275.12448839319535,7.54320192,245.0,651.0
500,0.0,0.0,7.51200438,246.0,651.0
501,594.7180929253332,264.7855546423459,7.53622341,246.0,651.0
502,0.0,0.0,7.50206661,247.0,651.0
503,599.2486595975387,254.36596464651723,7.52620888,247.0,651.0
504,0.0,0.0,7.4896121,248.0,651.0
505,603.5966893229786,243.86889231375872,7.5243516,248.0,651.0
506,0.0,0.0,7.49198532,249.0,651.0
507,607.7608576496783,233.29753515399048,7.52111149,249.0,651.0
508,0.0,0.0,7.48829794,250.0,651.0
509,611.7398961316264,222.65511330501033,7.52095842,250.0,651.0
510,0.0,0.0,7.48853016,251.0,651.0
511,615.5325927151553,211.944868551609,7.51190948,251.0,651.0
512,0.0,0.0,7.48225069,252.0,651.0
513,619.1377921081449,201.17006333809076,7.5052762,252.0,651.0
514,0.0,0.0,7.48058748,253.0,651.0
515,622.5543961319361,190.33397977450164,7.50028753,253.0,651.0
516,0.0,0.0,7.48916578,254.0,651.0
517,625.7813640558456,179.43991863686645,7.48319817,254.0,651.0
518,0.0,0.0,7.46588421,255.0,651.0
519,628.8177129141835,168.491198361741,7.47637367,255.0,651.0
520,0.0,0.0,7.45188046,256.0,651.0
521,631.6625178056737,157.4911540353837,7.45808744,256.0,651.0
522,0.0,0.0,7.45852041,257.0,651.0
523,634.3149121751882,146.44313637785612,7.42397785,257.0,651.0
524,0.0,0.0,7.45891094,258.0,651.0
525,636.7740880777075,135.35051072236132,7.39162588,258.0,651.0
526,0.0,0.0,7.44275904,259.0,651.0
527,639.0392964244293,124.21665599013066,7.3475771,259.0,651.0
528,0.0,0.0,7.42903328,260.0,651.0
529,641.1098472109475,113.04496366117165,7.25284958,260.0,651.0
530,0.0,0.0,7.43032646,261.0,651.0
531,642.9851097274346,101.83883674119029,7.13179493,261.0,651.0
532,0.0,0.0,7.42567301,262.0,651.0
533,644.6645127507624,90.6016887250026,6.98529959,262.0,651.0
534,0.0,0.0,7.41958904,263.0,651.0
535,646.1475447185006,79.33694255675101,6.79681301,263.0,651.0
536,0.0,0.0,7.41567993,264.0,651.0
537,647.4337538847459,68.04802958724241,6.58215714,264.0,651.0
538,0.0,0.0,7.41150761,265.0,651.0
539,648.5227484577264,56.738388528725466,6.38757515,265.0,651.0
540,0.0,0.0,7.40027857,266.0,651.0
541,649.4141967191456,45.41146440742557,6.18874693,266.0,651.0
542,0.0,0.0,7.39487696,267.0,651.0
543,650.1078271252276,34.07070751415644,5.98113489,267.0,651.0
544,0.0,0.0,7.39368153,268.0,651.0
545,650.6034283894313,22.719572353328132,5.82233715,268.0,651.0
546,0.0,0.0,7.41567421,269.0,651.0
547,650.9008495468107,11.361516590671567,5.71403313,269.0,651.0
548,0.0,0.0,7.43962002,270.0,651.0
549,651.0,0.0,5.68417549,270.0,651.0
550,0.0,0.0,7.41619444,271.0,651.0
551,650.9008495468107,-11.361516590671567,5.75853014,271.0,651.0
552,0.0,0.0,7.39504862,272.0,651.0
553,650.6034283894313,-22.719572353328132,5.90608025,272.0,651.0
554,0.0,0.0,7.39553452,273.0,651.0
555,650.1078271252276,-34.07070751415644,6.0836277,273.0,651.0
556,0.0,0.0,7.40000725,274.0,651.0
557,649.4141967191456,-45.41146440742557,6.29553938,274.0,651.0
558,0.0,0.0,7.41203976,275.0,651.0
559,648.5227484577264,-56.738388528725466,6.48553944,275.0,651.0
560,0.0,0.0,7.41627264,276.0,651.0
561,647.4337538847459,-68.04802958724241,6.66519308,276.0,651.0
562,0.0,0.0,7.41993284,277.0,651.0
563,646.1475447185006,-79.33694255675101,6.88324547,277.0,651.0
564,0.0,0.0,7.42563534,278.0,651.0
565,644.6645127507624,-90.6016887250026,7.05128384,278.0,651.0
566,0.0,0.0,7.4302516,279.0,651.0
567,642.9851097274346,-101.83883674119029,7.18087721,279.0,651.0
568,0.0,0.0,7.42940331,280.0,651.0
569,641.1098472109475,-113.04496366117165,7.28930187,280.0,651.0
570,0.0,0.0,7.44326925,281.0,651.0
571,639.0392964244293,-124.21665599013066,7.37348557,281.0,651.0
572,0.0,0.0,7.45970774,282.0,651.0
573,636.7740880777075,-135.35051072236132,7.41030312,282.0,651.0
574,0.0,0.0,7.45874357,283.0,651.0
575,634.3149121751882,-146.44313637785612,7.43729877,283.0,651.0
576,0.0,0.0,7.45210075,284.0,651.0
577,631.6625178056737,-157.4911540353837,7.46751547,284.0,651.0
578,0.0,0.0,7.46581125,285.0,651.0
579,628.8177129141835,-168.491198361741,7.48323536,285.0,651.0
580,0.0,0.0,7.48909712,286.0,651.0
581,625.7813640558456,-179.43991863686645,7.48850918,286.0,651.0
582,0.0,0.0,7.48076296,287.0,651.0
583,622.5543961319361,-190.33397977450164,7.50371838,287.0,651.0
584,0.0,0.0,7.48313236,288.0,651.0
585,619.1377921081449,-201.17006333809076,7.50845861,288.0,651.0
586,0.0,0.0,7.48821115,289.0,651.0
587,615.5325927151553,-211.944868551609,7.5137043,289.0,651.0
588,0.0,0.0,7.48829365,290.0,651.0
589,611.7398961316264,-222.65511330501033,7.52254248,290.0,651.0
590,0.0,0.0,7.49097443,291.0,651.0
591,607.7608576496783,-233.29753515399048,7.52275467,291.0,651.0
592,0.0,0.0,7.48897552,292.0,651.0
593,603.5966893229786,-243.86889231375872,7.52577639,292.0,651.0
594,0.0,0.0,7.50149298,293.0,651.0
595,599.2486595975387,-254.36596464651723,7.52720642,293.0,651.0
596,0.0,0.0,7.51140738,294.0,651.0
597,594.7180929253332,-264.7855546423459,7.53708506,294.0,651.0
598,0.0,0.0,7.50812578,295.0,651.0
599,590.0063693608591,-275.12448839319535,7.54367208,295.0,651.0
600,0.0,0.0,7.5243206,296.0,651.0
601,585.1149241407577,-285.3796165596894,7.52398825,296.0,651.0
602,0.0,0.0,7.53377819,297.0,651.0
603,580.0452472466275,-295.5478153304449,7.53536129,297.0,651.0
604,0.0,0.0,7.5230422,298.0,651.0
605,574.7988829511614,-305.6259873736149,7.56212997,298.0,651.0
606,0.0,0.0,7.5300293,299.0,651.0
607,569.3774293477467,-315.61106278036544,7.55811882,299.0,651.0
608,0.0,0.0,7.53317928,300.0,651.0
609,563.7825378636696,-325.49999999999994,7.56672239,300.0,651.0
610,0.0,0.0,7.4523468,270.0,800.0
611,800.0,0.0,6.03850603,270.0,800.0
612,0.0,0.0,7.43553495,272.0,800.0
613,799.5126616152766,-27.919597362000776,6.25895786,272.0,800.0
614,0.0,0.0,7.41623306,275.0,800.0
615,796.9557584733965,-69.72459419812654,6.80340624,275.0,800.0
616,0.0,0.0,7.44550419,280.0,800.0
617,787.8462024097664,-138.91854213354426,7.41978168,280.0,800.0
618,0.0,0.0,7.70023012,286.0,800.0
619,769.0093567506551,-220.50988465359933,7.72957134,286.0,800.0
620,0.0,0.0,7.45723677,270.0,1000.0
621,1000.0,0.0,6.21452332,270.0,1000.0
622,0.0,0.0,7.40439081,273.0,1000.0
623,998.6295347545738,-52.33595624294384,6.63458586,273.0,1000.0
624,0.0,0.0,7.40199327,276.0,1000.0
625,994.5218953682732,-104.52846326765346,7.18579817,276.0,1000.0
626,0.0,0.0,7.40470076,278.0,1000.0
627,990.2680687415703,-139.17310096006543,7.36216021,278.0,1000.0
628,0.0,0.0,7.41351128,279.0,1000.0
629,987.6883405951378,-156.43446504023086,7.40769482,279.0,1000.0
630,0.0,0.0,7.47331285,283.0,1000.0
631,974.3700647852353,-224.951054343865,7.52480078,283.0,1000.0
632,0.0,0.0,7.68613148,288.0,1000.0
633,951.0565162951535,-309.0169943749474,7.74985552,288.0,1000.0
634,0.0,0.0,7.46019936,270.0,1250.0
635,1250.0,0.0,6.39994764,270.0,1250.0
636,0.0,0.0,7.39923334,272.0,1250.0
637,1249.2385337738697,-43.624370878126214,6.64550638,272.0,1250.0
638,0.0,0.0,7.38361597,274.0,1250.0
639,1246.9550628247803,-87.19559218015662,7.05550957,274.0,1250.0
640,0.0,0.0,7.39115858,277.0,1250.0
641,1240.6826895516524,-152.33667925643434,7.37663317,277.0,1250.0
642,0.0,0.0,7.40591097,280.0,1250.0
643,1231.00969126526,-217.06022208366292,7.45374918,280.0,1250.0
644,0.0,0.0,7.42745066,281.0,1250.0
645,1227.03397930958,-238.511244220681,7.47448874,281.0,1250.0
646,0.0,0.0,7.48167515,270.0,1500.0
647,1500.0,0.0,6.53849316,270.0,1500.0
648,0.0,0.0,7.40901566,271.0,1500.0
649,1499.771542734587,-26.178609655925268,6.69162607,271.0,1500.0
650,0.0,0.0,7.4146719,272.0,1500.0
651,1499.0862405286437,-52.34924505375145,6.82947588,272.0,1500.0
652,0.0,0.0,7.38846731,273.0,1500.0
653,1497.9443021318607,-78.50393436441576,7.08779907,273.0,1500.0
654,0.0,0.0,7.39882183,274.0,1500.0
655,1496.3460753897364,-104.63471061618796,7.21206665,274.0,1500.0
656,0.0,0.0,7.41290426,278.0,1500.0
657,1485.4021031123555,-208.75965144009817,7.45958614,278.0,1500.0
658,0.0,0.0,7.53222513,270.0,1750.0
659,1750.0,0.0,6.68958282,270.0,1750.0
660,0.0,0.0,7.33855963,274.0,1750.0
661,1745.7370879546922,-122.07382905221928,7.11985397,274.0,1750.0
662,0.0,0.0,7.34756279,275.0,1750.0
663,1743.3407216605547,-152.52254980840178,7.24351978,275.0,1750.0
664,0.0,0.0,7.36089659,276.0,1750.0
665,1740.4133168944782,-182.9248107183936,7.31758261,276.0,1750.0
666,0.0,0.0,7.44279051,279.0,1750.0
667,1728.4545960414912,-273.760313820404,7.42407846,279.0,1750.0
668,0.0,0.0,7.4527688,270.0,2000.0
669,2000.0,0.0,6.79319382,270.0,2000.0
670,0.0,0.0,7.39982271,278.0,2000.0
671,1980.5361374831407,-278.34620192013085,7.43748713,278.0,2000.0
672,0.0,0.0,7.4132781,270.0,2250.0
673,2250.0,0.0,6.87741995,270.0,2250.0
674,0.0,0.0,7.31802702,271.0,2250.0
675,2249.6573141018803,-39.2679144838879,6.95839691,271.0,2250.0
676,0.0,0.0,7.27723598,274.0,2250.0
677,2244.5191130846047,-156.95206592428192,7.32785082,274.0,2250.0
678,0.0,0.0,7.43873167,270.0,2500.0
679,2500.0,0.0,7.01481533,270.0,2500.0
680,0.0,0.0,7.37323952,272.0,2500.0
681,2498.4770675477394,-87.24874175625243,7.08049536,272.0,2500.0
682,0.0,0.0,7.469522,270.0,2750.0
683,2750.0,0.0,7.05552101,270.0,2750.0
684,0.0,0.0,7.41372108,275.0,2750.0
685,2739.5354197523,-239.67829255605994,7.42320585,275.0,2750.0
686,0.0,0.0,7.44961691,270.0,3000.0
687,3000.0,0.0,7.11744308,270.0,3000.0
688,0.0,0.0,7.43418789,272.0,3000.0
689,2998.1724810572873,-104.6984901075029,7.18032932,272.0,3000.0
690,0.0,0.0,7.39433336,270.0,3200.0
691,3200.0,0.0,7.12974787,270.0,3200.0
692,0.0,0.0,7.47429705,273.0,3200.0
693,3195.6145112146364,-167.47505997742027,7.38448048,273.0,3200.0
694,0.0,0.0,7.46419287,275.0,3200.0
695,3187.823033893586,-278.89837679250616,7.51326609,275.0,3200.0
696,0.0,0.0,7.40092897,270.0,3500.0
697,3500.0,0.0,7.22237682,270.0,3500.0
698,0.0,0.0,7.50444698,271.0,3500.0
699,3499.4669330473694,-61.08342253049229,7.24513388,271.0,3500.0
700,0.0,0.0,7.48327446,273.0,3500.0
701,3495.2033716410083,-183.17584685030343,7.38461351,273.0,3500.0
702,0.0,0.0,7.43314028,270.0,4000.0
703,4000.0,0.0,7.18332148,270.0,4000.0
