RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.54059650E-08   4.37736935E-06   5.92751121E-07   6.21809477E-07   3.10813846E-07   1.25089983E-07   9.78409080E-05   9.93448925E+00   -2.55238004E-02   -5.85228950E-03   1.05777562E-01   9.94269371E+00   -2.88680587E-02   -7.93208554E-03   1.05689682E-01   9.95569611E+00   -9.51387919E-03   -8.02495633E-04   1.05552942E-01   1.68640280E+00   2.15223000E+06   9.69778919E+00   1.68640411E+00   2.15212550E+06   9.69674015E+00   1.68639994E+00   2.15245550E+06   9.70005417E+00 
0 10 2.55164764E-07   3.61333400E-06   1.74346451E-06   1.24276687E-06   8.78699268E-07   9.97131377E-10   1.75366176E-06   9.48983192E+00   -1.12392366E-01   1.81408077E-02   1.10691771E-01   9.53490639E+00   -1.37310877E-01   4.73119272E-03   1.10156298E-01   9.53238106E+00   -1.03734091E-01   -2.78447312E-03   1.10239066E-01   1.67916989E+00   2.08566850E+06   9.02956390E+00   1.67887604E+00   2.08440275E+06   9.01685619E+00   1.67947829E+00   2.08702488E+06   9.04318047E+00 
0 20 2.41092550E-07   3.31362367E-06   2.08597953E-06   1.73141291E-06   8.07354184E-07   1.32990619E-09   1.60524269E-06   9.74077034E+00   -1.96301028E-01   7.50305429E-02   1.07818805E-01   9.70267868E+00   -1.97473034E-01   3.21333483E-02   1.08194493E-01   9.71744633E+00   -2.32049897E-01   2.13869680E-02   1.08149230E-01   1.67567146E+00   2.07193875E+06   8.89172745E+00   1.67590213E+00   2.07276750E+06   8.90004730E+00   1.67613256E+00   2.07360475E+06   8.90845299E+00 
0 30 1.82108209E-07   2.89249942E-06   2.09229120E-06   1.68451822E-06   5.87122884E-07   1.61970981E-09   1.55279247E-06   1.00751133E+01   -2.91206568E-01   8.74932036E-02   1.04308330E-01   1.00095396E+01   -2.55683422E-01   -6.38889382E-03   1.04983851E-01   1.00786314E+01   -2.73026526E-01   2.96385661E-02   1.04355447E-01   1.67692375E+00   2.05802938E+06   8.83538151E+00   1.67688847E+00   2.05837325E+06   8.83668041E+00   1.67650402E+00   2.06207175E+06   8.85064602E+00 
0 40 1.35044829E-07   2.49635195E-06   1.77301263E-06   1.48870129E-06   4.36512437E-07   1.21776378E-09   1.25002214E-06   1.01738949E+01   -3.19853842E-01   8.07275251E-02   1.03380822E-01   1.01061392E+01   -2.65687943E-01   -2.37025786E-02   1.04081564E-01   1.01503458E+01   -2.78804958E-01   1.11723300E-02   1.03700459E-01   1.68073118E+00   2.01431388E+06   8.67030811E+00   1.68130422E+00   2.00599388E+06   8.63889122E+00   1.68057179E+00   2.01651062E+06   8.67860317E+00 
0 50 1.09867457E-07   2.35045832E-06   1.48618437E-06   1.32011257E-06   3.52372268E-07   9.60775792E-10   1.02627155E-06   1.01755600E+01   -2.96567798E-01   8.80589783E-02   1.03429325E-01   1.00706692E+01   -2.42092341E-01   -1.16098160E-02   1.04503900E-01   1.01302195E+01   -2.77981222E-01   1.36976223E-02   1.03941560E-01   1.68338478E+00   1.96594375E+06   8.48765850E+00   1.68379378E+00   1.95379738E+06   8.44179344E+00   1.68333399E+00   1.96726388E+06   8.49264336E+00 
0 60 9.29831572E-08   2.34482695E-06   1.29204250E-06   1.16000479E-06   2.95735333E-07   8.90407637E-10   8.85792645E-07   1.01506462E+01   -2.49948904E-01   1.15205020E-01   1.03750899E-01   1.00299196E+01   -1.82642207E-01   -1.61711557E-03   1.04994752E-01   1.01344271E+01   -2.37298205E-01   3.94753441E-02   1.03945412E-01   1.68437064E+00   1.92265125E+06   8.32418251E+00   1.68441188E+00   1.91120012E+06   8.28094196E+00   1.68434930E+00   1.92515438E+06   8.33363533E+00 
0 70 7.91385801E-08   2.26618295E-06   1.15167541E-06   1.03669424E-06   2.50070912E-07   8.78657314E-10   7.79700486E-07   1.01212540E+01   -1.98705018E-01   1.14775553E-01   1.04150541E-01   9.99729347E+00   -1.32966787E-01   -6.74311817E-03   1.05429120E-01   1.01319666E+01   -1.79038644E-01   4.46993448E-02   1.04060203E-01   1.68412936E+00   1.88335738E+06   8.17580605E+00   1.68384695E+00   1.87159275E+06   8.13138199E+00   1.68421578E+00   1.88809412E+06   8.19369221E+00 
0 80 6.76655532E-08   2.10565395E-06   1.03560944E-06   9.47705303E-07   2.06276383E-07   9.01030417E-10   7.00537100E-07   1.00662384E+01   -1.54545814E-01   9.71693993E-02   1.04838662E-01   9.94577217E+00   -9.49073732E-02   -7.11656222E-03   1.06081292E-01   1.00839663E+01   -1.28840804E-01   4.41307575E-02   1.04660451E-01   1.68301845E+00   1.84867575E+06   8.04484558E+00   1.68237972E+00   1.83557650E+06   7.99538136E+00   1.68331766E+00   1.85585825E+06   8.07196712E+00 
0 90 6.06465562E-08   1.93655410E-06   9.39512461E-07   8.78895719E-07   1.78557514E-07   9.16908216E-10   6.34799164E-07   1.00002165E+01   -1.19533889E-01   8.59223157E-02   1.05655499E-01   9.88612461E+00   -6.61566556E-02   -4.32969211E-03   1.06833003E-01   1.00196981E+01   -8.71820524E-02   4.90891598E-02   1.05442844E-01   1.68156719E+00   1.82162275E+06   7.94269085E+00   1.68058598E+00   1.80722662E+06   7.88832998E+00   1.68206954E+00   1.82996825E+06   7.97420406E+00 
0 100 5.61320839E-08   1.78795426E-06   8.60868795E-07   8.22627385E-07   1.66096129E-07   9.20467258E-10   5.75653473E-07   9.96142387E+00   -9.49776620E-02   7.50667006E-02   1.06190436E-01   9.84839344E+00   -5.19163534E-02   -1.06419194E-02   1.07356891E-01   9.98145676E+00   -5.85730039E-02   5.06359637E-02   1.05963416E-01   1.68041086E+00   1.80486125E+06   7.87939787E+00   1.67918754E+00   1.78960625E+06   7.82179356E+00   1.68095529E+00   1.81240012E+06   7.90786552E+00 
0 110 4.83415228E-08   1.65841755E-06   8.06272226E-07   7.81460301E-07   1.43484087E-07   9.23878696E-10   5.22668074E-07   9.95387936E+00   -7.97210708E-02   6.00857586E-02   1.06388398E-01   9.83710194E+00   -4.26826663E-02   -2.41036508E-02   1.07591636E-01   9.97466469E+00   -4.72408868E-02   4.26758565E-02   1.06147766E-01   1.67977595E+00   1.79669050E+06   7.84854460E+00   1.67848861E+00   1.78169075E+06   7.79190445E+00   1.68026316E+00   1.80290588E+06   7.87201452E+00 
0 120 4.06786391E-08   1.53737631E-06   7.72653095E-07   7.58280919E-07   1.19958997E-07   9.36009270E-10   4.79625498E-07   9.95671654E+00   -7.12510720E-02   4.88646030E-02   1.06467083E-01   9.84006500E+00   -3.39054987E-02   -3.89486738E-02   1.07663602E-01   9.98105240E+00   -4.57974598E-02   3.02598942E-02   1.06186330E-01   1.67937028E+00   1.79176138E+06   7.82993174E+00   1.67814946E+00   1.77801800E+06   7.77803564E+00   1.67984796E+00   1.79758838E+06   7.85193539E+00 
0 130 3.67126383E-08   1.42241993E-06   7.46115916E-07   7.35908088E-07   1.07979602E-07   9.58956026E-10   4.51426899E-07   9.95228291E+00   -6.83642328E-02   4.94100451E-02   1.06616139E-01   9.83997250E+00   -2.74926182E-02   -4.57063019E-02   1.07762799E-01   9.98278236E+00   -4.62437160E-02   2.37031709E-02   1.06269419E-01   1.67878854E+00   1.78502638E+06   7.80449963E+00   1.67760897E+00   1.77236612E+06   7.75669336E+00   1.67934144E+00   1.79141850E+06   7.82863712E+00 
0 140 3.35026584E-08   1.32173489E-06   7.13022757E-07   7.06800904E-07   9.69587788E-08   9.77760872E-10   4.29560117E-07   9.93363667E+00   -6.92738667E-02   6.17000163E-02   1.06911175E-01   9.82621193E+00   -2.47857384E-02   -3.79812121E-02   1.08007967E-01   9.96994495E+00   -4.67019379E-02   2.92790364E-02   1.06504984E-01   1.67781770E+00   1.77452125E+06   7.76483154E+00   1.67654645E+00   1.76187475E+06   7.71707726E+00   1.67849410E+00   1.78175125E+06   7.79213285E+00 
0 150 3.04291490E-08   1.23449570E-06   6.64469269E-07   6.73906072E-07   8.63817675E-08   9.77089409E-10   4.04174330E-07   9.90643024E+00   -7.14413524E-02   7.90714696E-02   1.07293479E-01   9.80112553E+00   -2.55328901E-02   -2.07955502E-02   1.08374521E-01   9.94734669E+00   -4.83069792E-02   4.44443561E-02   1.06843196E-01   1.67652011E+00   1.76162412E+06   7.71613121E+00   1.67598391E+00   1.74523062E+06   7.66534328E+00   1.67732441E+00   1.76948075E+06   7.74579811E+00 
0 160 2.97221874E-08   1.15065973E-06   6.03565354E-07   6.33545767E-07   8.65226824E-08   9.59810675E-10   3.74588581E-07   9.88190746E+00   -7.23656267E-02   9.25844684E-02   1.07638344E-01   9.77592468E+00   -2.73171216E-02   -5.01930155E-03   1.08736753E-01   9.92811871E+00   -4.93912026E-02   6.08775131E-02   1.07140072E-01   1.67585182E+00   1.74715900E+06   7.66955566E+00   1.67740977E+00   1.72321525E+06   7.61724949E+00   1.67605972E+00   1.75730600E+06   7.69982529E+00 
0 170 2.90116944E-08   1.06889229E-06   5.43891247E-07   5.82006464E-07   8.67165895E-08   9.40265754E-10   3.47409838E-07   9.86896515E+00   -7.06456378E-02   9.65145826E-02   1.07840680E-01   9.76062202E+00   -2.78255045E-02   8.53645441E-04   1.08977087E-01   9.92063999E+00   -4.79249097E-02   7.08346218E-02   1.07296370E-01   1.67690551E+00   1.73127125E+06   7.63484859E+00   1.67832351E+00   1.70771150E+06   7.58338118E+00   1.67605877E+00   1.74412925E+06   7.66293716E+00 
0 180 2.56075481E-08   9.91720299E-07   4.94343453E-07   5.26714814E-07   7.52987077E-08   9.25150512E-10   3.25950992E-07   9.86741352E+00   -6.71338961E-02   9.08797085E-02   1.07894443E-01   9.75682449E+00   -2.65553854E-02   -5.22408634E-03   1.09069802E-01   9.92536736E+00   -4.36898544E-02   7.06310123E-02   1.07298151E-01   1.67751646E+00   1.72146962E+06   7.61343670E+00   1.67877221E+00   1.69959188E+06   7.56564331E+00   1.67680156E+00   1.73289325E+06   7.63839149E+00 
0 190 2.17716050E-08   9.15977637E-07   4.54775119E-07   4.76396679E-07   6.08930648E-08   9.13293718E-10   3.10433904E-07   9.87064743E+00   -6.36410564E-02   8.14935341E-02   1.07868962E-01   9.75885010E+00   -2.54909489E-02   -1.83031578E-02   1.09074131E-01   9.93537903E+00   -3.83220650E-02   6.28013015E-02   1.07216261E-01   1.67785728E+00   1.71578112E+06   7.60100985E+00   1.67895854E+00   1.69610575E+06   7.55802774E+00   1.67725253E+00   1.72576325E+06   7.62281609E+00 
0 200 2.07672173E-08   8.37819982E-07   4.22067046E-07   4.34113844E-07   5.76622412E-08   9.02538100E-10   2.99730317E-07   9.86946201E+00   -6.20251000E-02   7.57847577E-02   1.07869886E-01   9.75910473E+00   -2.56856307E-02   -2.93967985E-02   1.09077066E-01   9.94081593E+00   -3.37312631E-02   5.49110547E-02   1.07159406E-01   1.67813110E+00   1.71108388E+06   7.59074831E+00   1.67911458E+00   1.69313012E+06   7.55152750E+00   1.67758954E+00   1.72026362E+06   7.61080170E+00 
0 210 2.09313100E-08   7.62038781E-07   3.94221928E-07   3.99817935E-07   5.91341696E-08   8.90334473E-10   2.91139344E-07   9.85770988E+00   -6.27728030E-02   7.79944062E-02   1.07975215E-01   9.75165558E+00   -2.66717765E-02   -3.13963890E-02   1.09152406E-01   9.93503284E+00   -3.15420069E-02   5.43038063E-02   1.07206725E-01   1.67848539E+00   1.70482425E+06   7.57707405E+00   1.67938852E+00   1.68777388E+06   7.53982639E+00   1.67796040E+00   1.71402525E+06   7.59717369E+00 
0 220 1.98067607E-08   6.96635254E-07   3.68965061E-07   3.71878002E-07   5.52332082E-08   8.75764572E-10   2.82265489E-07   9.83578300E+00   -6.46643266E-02   8.68775249E-02   1.08191706E-01   9.73504066E+00   -2.77853198E-02   -2.37200093E-02   1.09325446E-01   9.91770649E+00   -3.24632861E-02   6.26802966E-02   1.07371703E-01   1.67895031E+00   1.69626000E+06   7.55836487E+00   1.67979395E+00   1.67950525E+06   7.52176332E+00   1.67842472E+00   1.70591125E+06   7.57944822E+00 
0 230 1.79705761E-08   6.43188741E-07   3.44006025E-07   3.45358700E-07   4.90699534E-08   8.59405491E-10   2.71910892E-07   9.80884838E+00   -6.60522506E-02   9.77247432E-02   1.08469509E-01   9.71280193E+00   -2.85771377E-02   -1.16623379E-02   1.09563410E-01   9.89411259E+00   -3.56837884E-02   7.55295381E-02   1.07605718E-01   1.67945647E+00   1.68641762E+06   7.53686380E+00   1.68024385E+00   1.66977475E+06   7.50050688E+00   1.67894387E+00   1.69638212E+06   7.55863190E+00 
0 240 1.65558198E-08   5.96787459E-07   3.18712779E-07   3.17626132E-07   4.57688465E-08   8.43768666E-10   2.60538627E-07   9.78375912E+00   -6.62487522E-02   1.05879553E-01   1.08735487E-01   9.69076633E+00   -2.88606286E-02   -1.66971784E-03   1.09804370E-01   9.87177181E+00   -3.94803323E-02   8.64216164E-02   1.07831739E-01   1.67990422E+00   1.67718000E+06   7.51668358E+00   1.68063307E+00   1.66079138E+06   7.48088217E+00   1.67943144E+00   1.68692075E+06   7.53796291E+00 
0 250 1.52093875E-08   5.54410462E-07   2.93985266E-07   2.90857173E-07   4.30369376E-08   8.31496372E-10   2.49480195E-07   9.76532745E+00   -6.57791570E-02   1.09520957E-01   1.08935557E-01   9.67353153E+00   -2.84936801E-02   3.07317055E-03   1.09996758E-01   9.85591793E+00   -4.23092544E-02   9.15668383E-02   1.07993893E-01   1.68023062E+00   1.67007225E+06   7.50115633E+00   1.68090415E+00   1.65416362E+06   7.46640348E+00   1.67981672E+00   1.67902875E+06   7.52072239E+00 
0 260 1.35267921E-08   5.16095213E-07   2.70470338E-07   2.67178649E-07   3.83408540E-08   8.23420887E-10   2.39670385E-07   9.75422955E+00   -6.56499639E-02   1.10060275E-01   1.09059855E-01   9.66264057E+00   -2.75005233E-02   3.73534113E-03   1.10121384E-01   9.84755802E+00   -4.35276330E-02   9.16519612E-02   1.08080514E-01   1.68043602E+00   1.66541212E+06   7.49097633E+00   1.68106306E+00   1.65011112E+06   7.45755053E+00   1.68007946E+00   1.67340662E+06   7.50844097E+00 
0 270 1.20941532E-08   4.82584653E-07   2.48257635E-07   2.45379510E-07   3.40156667E-08   8.18666634E-10   2.31222387E-07   9.74754715E+00   -6.64748624E-02   1.10406622E-01   1.09138310E-01   9.65673733E+00   -2.62763388E-02   4.02457500E-03   1.10191651E-01   9.84387016E+00   -4.35285978E-02   9.04369131E-02   1.08121008E-01   1.68056929E+00   1.66230500E+06   7.48418856E+00   1.68115759E+00   1.64763712E+06   7.45214605E+00   1.68024623E+00   1.66972088E+06   7.50038910E+00 
0 280 1.12724132E-08   4.53766802E-07   2.27347044E-07   2.24098031E-07   3.19014397E-08   8.15641776E-10   2.23592068E-07   9.74106979E+00   -6.80395812E-02   1.12741813E-01   1.09215759E-01   9.65274239E+00   -2.56942268E-02   7.17622275E-03   1.10241190E-01   9.84067917E+00   -4.31673340E-02   9.16616395E-02   1.08159393E-01   1.68069124E+00   1.65939612E+06   7.47783422E+00   1.68124151E+00   1.64539775E+06   7.44725418E+00   1.68036783E+00   1.66697475E+06   7.49439001E+00 
0 290 1.05799272E-08   4.29014506E-07   2.07944282E-07   2.03552119E-07   3.01742062E-08   8.12957757E-10   2.15901608E-07   9.73186684E+00   -6.96250349E-02   1.17025182E-01   1.09323516E-01   9.64767647E+00   -2.63494924E-02   1.38928546E-02   1.10303275E-01   9.83513737E+00   -4.31148931E-02   9.64922383E-02   1.08225152E-01   1.68084037E+00   1.65575175E+06   7.46987295E+00   1.68134594E+00   1.64255388E+06   7.44104147E+00   1.68049014E+00   1.66415925E+06   7.48823977E+00 
0 300 9.72976988E-09   4.07255442E-07   1.90140327E-07   1.83863520E-07   2.76588121E-08   8.10295886E-10   2.08168544E-07   9.71973515E+00   -7.06780255E-02   1.21375725E-01   1.09463394E-01   9.64015007E+00   -2.80318260E-02   2.21222807E-02   1.10393651E-01   9.82692814E+00   -4.35157530E-02   1.02908097E-01   1.08320422E-01   1.68101823E+00   1.65126725E+06   7.46007633E+00   1.68146992E+00   1.63908262E+06   7.43345833E+00   1.68063450E+00   1.66075725E+06   7.48080778E+00 
0 310 8.85177087E-09   3.87215692E-07   1.73895401E-07   1.65157203E-07   2.49723637E-08   8.07740097E-10   2.00728465E-07   9.70657730E+00   -7.10984543E-02   1.23770602E-01   1.09614119E-01   9.63065910E+00   -2.97794454E-02   2.86579430E-02   1.10506728E-01   9.81764317E+00   -4.40377258E-02   1.07472949E-01   1.08426966E-01   1.68120098E+00   1.64648462E+06   7.44962835E+00   1.68159366E+00   1.63550775E+06   7.42564917E+00   1.68079591E+00   1.65685062E+06   7.47227335E+00 
0 320 8.02305866E-09   3.67828704E-07   1.59271764E-07   1.48596385E-07   2.26258106E-08   8.05207567E-10   1.93720254E-07   9.69468880E+00   -7.10698739E-02   1.23573579E-01   1.09750018E-01   9.62075710E+00   -3.06232162E-02   3.14419754E-02   1.10624574E-01   9.80928707E+00   -4.42462973E-02   1.08007774E-01   1.08522326E-01   1.68136227E+00   1.64210338E+06   7.44005728E+00   1.68169868E+00   1.63237938E+06   7.41881466E+00   1.68095458E+00   1.65289212E+06   7.46362591E+00 
0 330 7.36635997E-09   3.48726530E-07   1.46253029E-07   1.34571977E-07   2.12235989E-08   8.02418687E-10   1.87185279E-07   9.68540001E+00   -7.08637834E-02   1.21852830E-01   1.09856024E-01   9.61196804E+00   -3.02521940E-02   3.08563467E-02   1.10729113E-01   9.80288601E+00   -4.40041497E-02   1.05158783E-01   1.08594842E-01   1.68148863E+00   1.63854762E+06   7.43228960E+00   1.68177974E+00   1.62989862E+06   7.41339588E+00   1.68109190E+00   1.64936350E+06   7.45591736E+00 
0 340 7.00629732E-09   3.30224083E-07   1.34852812E-07   1.21989174E-07   2.10715729E-08   7.98934641E-10   1.81181434E-07   9.67850590E+00   -7.07982108E-02   1.20502748E-01   1.09934352E-01   9.60500240E+00   -2.92192865E-02   2.91398950E-02   1.10811487E-01   9.79807663E+00   -4.35031578E-02   1.01761512E-01   1.08648434E-01   1.68158352E+00   1.63580400E+06   7.42629623E+00   1.68184423E+00   1.62788212E+06   7.40899086E+00   1.68119967E+00   1.64652050E+06   7.44970655E+00 
0 350 6.66109079E-09   3.13059132E-07   1.25385483E-07   1.10462494E-07   2.06570210E-08   7.94394606E-10   1.75559038E-07   9.67278290E+00   -7.11228326E-02   1.20895326E-01   1.09999016E-01   9.59965897E+00   -2.84683947E-02   2.86735669E-02   1.10873818E-01   9.79372597E+00   -4.31678072E-02   1.00743927E-01   1.08695932E-01   1.68165994E+00   1.63354438E+06   7.42136002E+00   1.68190384E+00   1.62598675E+06   7.40485001E+00   1.68128169E+00   1.64431350E+06   7.44488573E+00 
0 360 6.01416339E-09   2.97775586E-07   1.17669238E-07   1.00810119E-07   1.85468281E-08   7.88749344E-10   1.70292338E-07   9.66699409E+00   -7.17996731E-02   1.23061903E-01   1.10064521E-01   9.59514236E+00   -2.86537353E-02   3.04887258E-02   1.10925794E-01   9.78892612E+00   -4.33005057E-02   1.03184305E-01   1.08748175E-01   1.68173110E+00   1.63139400E+06   7.41666222E+00   1.68196523E+00   1.62399075E+06   7.40048981E+00   1.68134856E+00   1.64248238E+06   7.44088554E+00 
0 370 5.34404787E-09   2.84344821E-07   1.10392001E-07   9.26041253E-08   1.57920077E-08   7.82167386E-10   1.65214914E-07   9.66066742E+00   -7.25372732E-02   1.25841722E-01   1.10136859E-01   9.59066105E+00   -2.97815092E-02   3.38984132E-02   1.10977456E-01   9.78364086E+00   -4.38842997E-02   1.07826121E-01   1.08806513E-01   1.68180358E+00   1.62915950E+06   7.41178083E+00   1.68202698E+00   1.62194288E+06   7.39601612E+00   1.68141103E+00   1.64074400E+06   7.43708801E+00 
0 380 5.17373255E-09   2.72272075E-07   1.02248862E-07   8.44939265E-08   1.47672159E-08   7.75015219E-10   1.60146428E-07   9.65417671E+00   -7.30336532E-02   1.27784476E-01   1.10212304E-01   9.58590412E+00   -3.12844887E-02   3.72461006E-02   1.11033320E-01   9.77865696E+00   -4.46406342E-02   1.12176694E-01   1.08862981E-01   1.68187547E+00   1.62689525E+06   7.40683460E+00   1.68208122E+00   1.62010912E+06   7.39201021E+00   1.68147445E+00   1.63895300E+06   7.43317509E+00 
0 390 5.35382849E-09   2.61108426E-07   9.33292199E-08   7.64122845E-08   1.53173847E-08   7.67742925E-10   1.55100963E-07   9.64830589E+00   -7.31942132E-02   1.28118619E-01   1.10281944E-01   9.58111954E+00   -3.24295014E-02   3.90988626E-02   1.11091048E-01   9.77497959E+00   -4.52234820E-02   1.14237808E-01   1.08906664E-01   1.68194032E+00   1.62480338E+06   7.40226507E+00   1.68211985E+00   1.61877812E+06   7.38910246E+00   1.68153727E+00   1.63714938E+06   7.42923498E+00 
0 400 5.36040989E-09   2.50581564E-07   8.48004333E-08   6.89842068E-08   1.54035131E-08   7.60679186E-10   1.50155131E-07   9.64362526E+00   -7.31410310E-02   1.27133265E-01   1.10338710E-01   9.57683754E+00   -3.27784829E-02   3.90742682E-02   1.11144438E-01   9.77310658E+00   -4.53994572E-02   1.13672681E-01   1.08931541E-01   1.68199348E+00   1.62305788E+06   7.39845181E+00   1.68214047E+00   1.61806162E+06   7.38753748E+00   1.68159425E+00   1.63548962E+06   7.42560911E+00 
0 410 5.03367170E-09   2.40484866E-07   7.75906841E-08   6.22032204E-08   1.43631986E-08   7.53966667E-10   1.45485558E-07   9.64012241E+00   -7.30922371E-02   1.25788510E-01   1.10381953E-01   9.57345676E+00   -3.24098505E-02   3.78403813E-02   1.11188203E-01   9.77268696E+00   -4.51553203E-02   1.11721180E-01   1.08940542E-01   1.68203485E+00   1.62167762E+06   7.39543676E+00   1.68214762E+00   1.61781000E+06   7.38698769E+00   1.68164051E+00   1.63412300E+06   7.42262411E+00 
0 420 4.51942261E-09   2.30586636E-07   7.17589188E-08   5.60713573E-08   1.27562600E-08   7.47589601E-10   1.41169266E-07   9.63727188E+00   -7.31992573E-02   1.24978237E-01   1.10417008E-01   9.57100582E+00   -3.17848437E-02   3.64644192E-02   1.11221142E-01   9.77273941E+00   -4.46523316E-02   1.10127963E-01   1.08943596E-01   1.68206918E+00   1.62051950E+06   7.39290667E+00   1.68215120E+00   1.61768662E+06   7.38671780E+00   1.68167496E+00   1.63309212E+06   7.42037201E+00 
0 430 3.99103595E-09   2.20791463E-07   6.69081786E-08   5.10745437E-08   1.12321228E-08   7.41471218E-10   1.37200800E-07   9.63441372E+00   -7.34598935E-02   1.25015795E-01   1.10451199E-01   9.56916237E+00   -3.14087532E-02   3.56664918E-02   1.11246295E-01   9.77220917E+00   -4.41073254E-02   1.09953694E-01   1.08951896E-01   1.68210256E+00   1.61937575E+06   7.39040804E+00   1.68216085E+00   1.61734588E+06   7.38597345E+00   1.68170106E+00   1.63230762E+06   7.41865826E+00 
0 440 3.56286467E-09   2.11254573E-07   6.26797600E-08   4.72242583E-08   1.01692024E-08   7.35552008E-10   1.33579377E-07   9.63115025E+00   -7.37657398E-02   1.25609264E-01   1.10489294E-01   9.56744289E+00   -3.15125734E-02   3.54896188E-02   1.11268960E-01   9.77054596E+00   -4.36826721E-02   1.11057766E-01   1.08971581E-01   1.68213940E+00   1.61810088E+06   7.38762283E+00   1.68218184E+00   1.61660725E+06   7.38435984E+00   1.68172443E+00   1.63159900E+06   7.41711044E+00 
0 450 3.27733329E-09   2.02263266E-07   5.88446483E-08   4.38997354E-08   9.62380575E-09   7.29831806E-10   1.30214346E-07   9.62752533E+00   -7.40107670E-02   1.26231611E-01   1.10531226E-01   9.56545830E+00   -3.19425613E-02   3.55029590E-02   1.11293755E-01   9.76793289E+00   -4.33903262E-02   1.12468190E-01   1.09001011E-01   1.68217957E+00   1.61668575E+06   7.38453197E+00   1.68221211E+00   1.61552625E+06   7.38199854E+00   1.68175030E+00   1.63080488E+06   7.41537523E+00 
0 460 3.08305581E-09   1.93966628E-07   5.52785089E-08   4.08529779E-08   9.26986754E-09   7.24307725E-10   1.26978875E-07   9.62391853E+00   -7.41466135E-02   1.26544118E-01   1.10573068E-01   9.56308746E+00   -3.23026404E-02   3.52812521E-02   1.11322455E-01   9.76508045E+00   -4.31020297E-02   1.13236152E-01   1.09032817E-01   1.68221986E+00   1.61524575E+06   7.38138580E+00   1.68224502E+00   1.61433375E+06   7.37939358E+00   1.68178141E+00   1.62984925E+06   7.41328764E+00 
0 470 2.90920554E-09   1.86357994E-07   5.19502272E-08   3.82282934E-08   8.74949269E-09   7.18991533E-10   1.23825188E-07   9.62077045E+00   -7.41937831E-02   1.26572445E-01   1.10610008E-01   9.56049061E+00   -3.22172605E-02   3.47665735E-02   1.11353591E-01   9.76275539E+00   -4.26783673E-02   1.13114081E-01   1.09058864E-01   1.68225586E+00   1.61393912E+06   7.37853146E+00   1.68227351E+00   1.61329062E+06   7.37711477E+00   1.68181610E+00   1.62876800E+06   7.41092587E+00 
0 480 2.76458900E-09   1.79383676E-07   4.88740888E-08   3.58973757E-08   8.06290767E-09   7.13882675E-10   1.20704797E-07   9.61831570E+00   -7.42232725E-02   1.26577333E-01   1.10639326E-01   9.55798721E+00   -3.15726325E-02   3.42641361E-02   1.11383796E-01   9.76135254E+00   -4.20956798E-02   1.12615667E-01   1.09074913E-01   1.68228483E+00   1.61287262E+06   7.37620163E+00   1.68229353E+00   1.61255125E+06   7.37549973E+00   1.68185079E+00   1.62767762E+06   7.40854406E+00 
