,Fingerprint(G2),Fingerprint(G4),Fingerprint(G6),Ref_Wind_Speed
0,1.0,1.0,1.0,7.32766294
1,1.0,1.0,1.0,7.3696146
2,0.9254987068282061,0.7790700958811385,1.0,7.30516195
3,1.0,1.0,1.0,7.30057335
4,1.0,1.0,1.0,7.40046787
5,0.9894823059388507,0.9840660016707051,1.0,7.45098972
6,1.0,1.0,1.0,7.33319044
7,1.0,1.0,1.0,7.35395145
8,0.9703932072929758,0.9075833964746102,1.0,7.16639519
9,1.0,1.0,1.0,7.32573605
10,1.0,1.0,1.0,7.36060095
11,0.9660962331772815,0.8790310134275732,1.0,6.84889698
12,1.0,1.0,1.0,7.32431698
13,1.0,1.0,1.0,7.36216736
14,0.8596110921071612,0.6341900288015274,1.0,7.17752409
15,1.0,1.0,1.0,7.32649183
16,0.9605404988581191,0.9040880250603819,1.0,7.38386154
17,0.7540575601332851,0.3396779204737558,1.0,6.07239008
18,1.0,1.0,1.0,7.32636499
19,1.0,1.0,1.0,7.3899827
20,0.9594277812649769,0.8854882996872224,0.8357257621333523,7.22809172
21,1.0,1.0,1.0,7.32798147
22,0.9679975282020732,0.8839185971069838,1.0,6.88924026
23,1.0,1.0,1.0,7.36707449
24,1.0,1.0,1.0,7.32007408
25,0.7294616917549586,0.6754340489906571,1.0,7.16640759
26,1.0,1.0,1.0,7.36771536
27,1.0,1.0,1.0,7.32353592
28,1.0,1.0,1.0,7.35471201
29,0.9885187974629871,0.9741206239610839,1.0,7.17393637
30,1.0,1.0,1.0,7.32433033
31,0.9573042236601088,0.8883321091625693,0.753716504670087,7.25673532
32,1.0,1.0,1.0,7.35991526
33,1.0,1.0,1.0,7.32551193
34,1.0,1.0,1.0,7.42234612
35,1.0,1.0,1.0,7.33626223
36,1.0,1.0,1.0,7.32048368
37,0.9909170197849807,0.9799503689778853,1.0,7.41080999
38,1.0,1.0,1.0,7.33716297
39,1.0,1.0,1.0,7.27778149
40,1.0,1.0,1.0,7.4267149
41,0.3575263266246008,0.1831238932755267,1.0,4.90979958
42,1.0,1.0,1.0,7.32543612
43,1.0,1.0,1.0,7.37801313
44,0.8555989864528619,0.8447960990703762,1.0,7.30752182
45,1.0,1.0,1.0,7.33737803
46,0.9791094497335907,0.9326896212657759,1.0,6.96568537
47,1.0,1.0,1.0,7.38414717
48,1.0,1.0,1.0,7.32603407
49,0.9505007953211004,0.8539163611086169,1.0,7.35407686
50,1.0,1.0,1.0,7.34822035
51,1.0,1.0,1.0,7.33695078
52,0.9555392363904406,0.8377954979216066,0.9779356612542899,6.7866025
53,1.0,1.0,1.0,7.34048939
54,1.0,1.0,1.0,7.32867622
55,1.0,1.0,1.0,7.33867645
56,0.3825867572427178,0.36518642211614133,0.7207767030972005,5.8302927
57,1.0,1.0,1.0,7.32939434
58,0.8822624114814587,0.7250804164631393,1.0,7.35614252
59,0.744083113473913,0.44443540992754815,0.6405496255075689,6.56862497
60,1.0,1.0,1.0,7.32935476
61,0.954200942354311,0.850006484835975,0.9992354766092333,7.13994455
62,0.9004216845368416,0.6433280038837073,1.0,6.47386646
63,1.0,1.0,1.0,7.31291246
64,1.0,1.0,1.0,7.41792536
65,1.0,1.0,1.0,7.37258196
66,1.0,1.0,1.0,7.32871819
67,0.8433519237658247,0.5749239473169525,1.0,6.8349719
68,0.9739213156547255,0.9364365574934636,1.0,7.37997532
69,1.0,1.0,1.0,7.30681944
70,0.9256684428345349,0.7750736726752452,0.6237955885986293,7.02209044
71,1.0,1.0,1.0,7.40123367
72,1.0,1.0,1.0,7.32696629
73,1.0,1.0,1.0,7.36104774
74,0.8061048955852161,0.8639531960709643,1.0,7.22434473
75,1.0,1.0,1.0,7.31979752
76,0.8633998959418979,0.6505836478641237,0.6024922629228747,6.80617666
77,1.0,1.0,1.0,7.37903786
78,1.0,1.0,1.0,7.31824493
79,0.9959435635807958,0.9918909552743593,1.0,7.40687466
80,0.6034463204753977,0.2770281020882658,1.0,5.74155998
81,1.0,1.0,1.0,7.31465673
82,0.9553956329815506,0.8955978112468653,0.7445255133861054,7.21130228
83,1.0,1.0,1.0,7.39051294
84,1.0,1.0,1.0,7.32980347
85,0.9789671457447208,0.9560040130053766,1.0,7.35985184
86,0.9068408083117421,0.6655679732437515,1.0,6.52383041
87,1.0,1.0,1.0,7.32943249
88,1.0,1.0,1.0,7.33835411
89,0.9783130280608752,0.9337183421951982,1.0,7.07203674
90,1.0,1.0,1.0,7.32067013
91,0.9122767470348658,0.6571759935249151,1.0,6.46467066
92,1.0,1.0,1.0,7.31171179
93,1.0,1.0,1.0,7.32942486
94,1.0,1.0,1.0,7.3643899
95,0.9286382703113862,0.7812354050273945,0.8448458820083522,7.14242458
96,1.0,1.0,1.0,7.32670736
97,0.9880405786349357,0.9705470733969885,1.0,7.11734056
98,1.0,1.0,1.0,7.38426304
99,1.0,1.0,1.0,7.28882408
100,1.0,1.0,1.0,7.37040663
101,0.9839542306294372,0.9714547856217033,0.8973496270526126,7.41473866
102,1.0,1.0,1.0,7.31532955
103,1.0,1.0,1.0,7.36052418
104,0.7516423270036194,0.46779523094570324,0.4476570167042425,7.25162983
105,1.0,1.0,1.0,7.32945156
106,0.9682571636579037,0.9315138207042609,1.0,7.35850191
107,0.9556735662286778,0.859965819472213,0.9994994605909882,7.16257763
108,1.0,1.0,1.0,7.29795885
109,0.4824370225603959,0.4581262663938602,1.0,6.39741707
110,1.0,1.0,1.0,7.40038061
111,1.0,1.0,1.0,7.32772112
112,1.0,1.0,1.0,7.37205935
113,0.8890775896523799,0.6599141648291452,1.0,7.10931349
114,1.0,1.0,1.0,7.31667948
115,0.9575585209985289,0.9004711074835917,1.0,7.40194845
116,0.5810690669716261,0.20258007032407388,1.0,5.47514963
117,1.0,1.0,1.0,7.32850361
118,0.9947297707550297,0.9934686731015608,1.0,7.42718649
119,0.832142061060505,0.5084521333922131,1.0,6.42488909
120,1.0,1.0,1.0,7.32765675
121,1.0,1.0,1.0,7.40589714
122,0.9229729711729667,0.7735782586004099,1.0,7.33634567
123,1.0,1.0,1.0,7.33237457
124,0.9959485021004193,0.9926473888720577,1.0,7.20641899
125,1.0,1.0,1.0,7.38507891
126,1.0,1.0,1.0,7.28663397
127,0.8691044551415029,0.6001446735187267,1.0,6.76998329
128,1.0,1.0,1.0,7.40660429
129,1.0,1.0,1.0,7.32629681
130,0.8983562091408881,0.9071901729606778,1.0,7.32294655
131,1.0,1.0,1.0,7.33437204
132,1.0,1.0,1.0,7.32696724
133,0.7755727012480581,0.4067499555242864,1.0,6.1532526
134,0.7993298764694885,0.5629177825769005,0.5631064086500002,7.11591768
135,1.0,1.0,1.0,7.32266474
136,1.0,1.0,1.0,7.37243795
137,0.9364344583232493,0.7661179651000192,1.0,6.66176558
138,1.0,1.0,1.0,7.32057238
139,0.6529843724350306,0.47778143929902683,1.0,6.87732649
140,0.9425319401122954,0.8655688920382494,1.0,7.3827033
141,1.0,1.0,1.0,7.31261206
142,1.0,1.0,1.0,7.37811995
143,0.9810766988449642,0.9603474136716766,1.0,7.40470314
144,1.0,1.0,1.0,7.30361652
145,1.0,1.0,1.0,7.33649778
146,0.8573979900928093,0.6526245176948279,1.0,7.25171423
147,1.0,1.0,1.0,7.32321739
148,1.0,1.0,1.0,7.38986683
149,0.8387518798165187,0.7977273907682391,1.0,7.28457355
150,1.0,1.0,1.0,7.32594585
151,0.9235026533195277,0.6925359400905953,1.0,6.5169816
152,1.0,1.0,1.0,7.32956028
153,1.0,1.0,1.0,7.32655001
154,0.9660956156710957,0.9265314866747236,0.8252814251941866,7.41806316
155,1.0,1.0,1.0,7.39242983
156,1.0,1.0,1.0,7.3263464
157,1.0,1.0,1.0,7.41614866
158,1.0,1.0,1.0,7.35447216
159,1.0,1.0,1.0,7.32206821
160,0.9951341190698371,0.9950850837205718,1.0,7.3107419
161,0.9998192700838656,0.9996473234673365,1.0,7.44408751
162,1.0,1.0,1.0,7.32919121
163,1.0,1.0,1.0,7.36469793
164,0.7836302874766327,0.44611339526881555,1.0,6.37569666
165,1.0,1.0,1.0,7.32977438
166,1.0,1.0,1.0,7.36519527
167,0.9753391384892698,0.9219681452089362,1.0,6.99148178
168,1.0,1.0,1.0,7.28555059
169,1.0,1.0,1.0,7.42162704
170,1.0,1.0,1.0,7.36393404
171,1.0,1.0,1.0,7.32980728
172,0.8916616490766271,0.6111685370009252,1.0,6.40664387
173,1.0,1.0,1.0,7.41643
174,1.0,1.0,1.0,7.32949162
175,0.9475753618862234,0.8098828441189722,1.0,7.0754981
176,0.9846814623259591,0.9693431035129476,1.0,7.44029951
177,1.0,1.0,1.0,7.32409143
178,0.9062046371257381,0.7046896100357034,1.0,6.90102959
179,0.719254224180403,0.5334535479645675,1.0,7.18272448
180,1.0,1.0,1.0,7.31817579
181,1.0,1.0,1.0,7.34762096
182,0.9198726451589452,0.7333909843266978,0.7434050468243104,6.62040949
183,1.0,1.0,1.0,7.32748318
184,0.9582825634251158,0.9045556452265511,0.7590053210521066,7.37490368
185,1.0,1.0,1.0,7.39568186
186,1.0,1.0,1.0,7.32949066
187,0.9365789921250738,0.816562061550808,0.9769933520095091,7.37651587
188,1.0,1.0,1.0,7.38707399
189,1.0,1.0,1.0,7.32519865
190,0.99309730615272,0.986493446427712,1.0,7.37042999
191,1.0,1.0,1.0,7.42172909
192,1.0,1.0,1.0,7.31588554
193,1.0,1.0,1.0,7.34841871
194,0.9376802983623437,0.76693864436966,1.0,6.65199804
195,1.0,1.0,1.0,7.3167882
196,0.9215126752202635,0.7531952095447634,0.6524506746942209,6.64203835
197,0.7793616828357556,0.7763737436474987,1.0,7.27429342
198,1.0,1.0,1.0,7.31012297
199,1.0,1.0,1.0,7.37331533
200,0.9090915217004666,0.720383757677128,1.0,7.08476973
201,1.0,1.0,1.0,7.33520937
202,1.0,1.0,1.0,7.41890955
203,0.6640737507471904,0.33251940590791196,0.33481009408080364,6.86467314
204,1.0,1.0,1.0,7.32410097
205,1.0,1.0,1.0,7.36039019
206,0.905342737983388,0.7205945737769587,0.6567164820040323,7.09463358
207,1.0,1.0,1.0,7.33026028
208,0.8485118964606855,0.5508741059743785,1.0,6.647089
209,1.0,1.0,1.0,7.34192991
210,1.0,1.0,1.0,7.31987524
211,0.6963500501725289,0.35264268355660855,0.42047229719559986,6.61802292
212,1.0,1.0,1.0,7.37256289
213,1.0,1.0,1.0,7.31997681
214,1.0,1.0,1.0,7.37254286
215,0.9414589368378393,0.8428613579197276,0.6694790525321508,7.14333153
216,1.0,1.0,1.0,7.32838964
217,1.0,1.0,1.0,7.37471676
218,0.9512067231307053,0.8763880545243005,0.8878931831617616,7.17857981
219,1.0,1.0,1.0,7.3043623
220,0.9122261461555279,0.8120458822114369,1.0,7.44091177
221,1.0,1.0,1.0,7.37776184
222,1.0,1.0,1.0,7.32715845
223,0.9444619157400834,0.9112428461698269,1.0,7.36487627
224,0.4849219617828156,0.25971288964784844,0.4296001130510443,6.07476139
225,1.0,1.0,1.0,7.32889462
226,1.0,1.0,1.0,7.35185337
227,0.9763036414880006,0.9407608357683745,0.9867611775021125,7.2851572
228,1.0,1.0,1.0,7.32664442
229,1.0,1.0,1.0,7.39454079
230,0.9143720755861982,0.6998769776425829,0.8905380351981119,6.69688129
231,1.0,1.0,1.0,7.32799721
232,0.999758572991245,0.9996333592668853,1.0,7.46449232
233,1.0,1.0,1.0,7.35750628
234,1.0,1.0,1.0,7.32752514
235,1.0,1.0,1.0,7.400805
236,1.0,1.0,1.0,7.3428483
237,1.0,1.0,1.0,7.32854462
238,0.8438610146771381,0.5363900945550512,1.0,6.64867115
239,0.9744401851425789,0.9409240234189483,0.9993301096567814,7.39449167
240,1.0,1.0,1.0,7.32568169
241,0.30812690088430805,0.25579037385098463,0.3813310890353373,4.95006943
242,0.7780588900416503,0.5015352729182134,1.0,6.81008863
243,1.0,1.0,1.0,7.27535439
244,1.0,1.0,1.0,7.38173819
245,0.9986235639518157,0.9978903908212556,1.0,7.48849821
246,1.0,1.0,1.0,7.32836723
247,0.8910856300916107,0.9429775400640478,1.0,7.28605747
248,1.0,1.0,1.0,7.34039307
249,1.0,1.0,1.0,7.33385038
250,1.0,1.0,1.0,7.3881917
251,0.9414436518852787,0.7644776801851316,1.0,6.63271999
252,1.0,1.0,1.0,7.32709551
253,0.8959381383667004,0.6787711389565523,0.6943315591725392,7.01746893
254,1.0,1.0,1.0,7.34600401
255,1.0,1.0,1.0,7.33558464
256,0.9851034586717241,0.9609096185896168,1.0,7.10420799
257,1.0,1.0,1.0,7.34741974
258,1.0,1.0,1.0,7.33069706
259,1.0,1.0,1.0,7.35755348
260,0.8590555126066117,0.5947721557510874,1.0,6.92159843
261,1.0,1.0,1.0,7.32842255
262,0.7168109118319843,0.477071934773038,0.8086491515243217,7.09013414
263,1.0,1.0,1.0,7.38267517
264,1.0,1.0,1.0,7.33018303
265,0.9900695092196643,0.9772845924876775,1.0,7.11883974
266,0.9886882729471141,0.9751427252839253,1.0,7.40453196
267,1.0,1.0,1.0,7.32898092
268,1.0,1.0,1.0,7.30297947
269,0.3661617267284424,0.2794223097340336,1.0,5.17052031
270,1.0,1.0,1.0,7.32239008
271,0.9999902201770123,0.9999816950549014,1.0,7.41355085
272,1.0,1.0,1.0,7.36312103
273,1.0,1.0,1.0,7.32912397
274,1.0,1.0,1.0,7.36456156
275,0.9158034520297323,0.7474242585997476,1.0,7.23420525
276,1.0,1.0,1.0,7.31959438
277,0.645067007118532,0.495027385383639,1.0,6.90746021
278,0.9064626106150651,0.7281294752425438,1.0,7.1947875
279,1.0,1.0,1.0,7.33600044
280,0.897422539729469,0.6408705539952424,1.0,6.63017416
281,1.0,1.0,1.0,7.35868502
282,1.0,1.0,1.0,7.31470728
283,1.0,1.0,1.0,7.39611149
284,0.8803564303122929,0.6982452606523136,1.0,7.29750967
285,1.0,1.0,1.0,7.32399845
286,0.41970188142051224,0.3258840724072458,1.0,5.60886717
287,1.0,1.0,1.0,7.28523588
288,1.0,1.0,1.0,7.32517242
289,1.0,1.0,1.0,7.39934969
290,0.9742600644135253,0.9107355137573905,1.0,6.9314599
291,1.0,1.0,1.0,7.33036089
292,0.9865713467162185,0.9735778933884214,1.0,7.40847731
293,1.0,1.0,1.0,7.41562033
294,1.0,1.0,1.0,7.33889008
295,1.0,1.0,1.0,7.36263275
296,0.9822029975781058,0.9573786630943778,1.0,7.35859156
297,1.0,1.0,1.0,7.32813883
298,0.9949195618847827,0.9922461009441887,1.0,7.41080379
299,1.0,1.0,1.0,7.34592628
300,1.0,1.0,1.0,7.31604195
301,0.628604465681608,0.5560927330925116,1.0,6.94915676
302,0.9510474064457751,0.8962100910075179,1.0,7.40927505
303,1.0,1.0,1.0,7.32420301
304,0.9573153002508599,0.8546041553431992,1.0,7.11243057
305,1.0,1.0,1.0,7.3761425
306,1.0,1.0,1.0,7.33000755
307,0.7937802721256995,0.4416525980539126,0.7822108444729992,6.29368401
308,1.0,1.0,1.0,7.40852928
309,1.0,1.0,1.0,7.32848978
310,0.7196994219453545,0.26278598470329073,0.5194448519658266,5.89309692
311,0.8370671843839401,0.45357511072161005,1.0,6.22670746
312,1.0,1.0,1.0,7.31737661
313,0.6102711389788817,0.31833947111703087,1.0,6.07161665
314,0.6657032556357997,0.48016000605757664,0.4754088969556963,7.25438976
315,1.0,1.0,1.0,7.33027983
316,1.0,1.0,1.0,7.45928907
317,0.9472339755974806,0.8558392663757632,1.0,7.37629938
318,1.0,1.0,1.0,7.32843018
319,0.9853221194084473,0.9669294604685749,1.0,7.36643171
320,1.0,1.0,1.0,7.40619802
321,1.0,1.0,1.0,7.32522821
322,0.9733495551305666,0.9275276158979741,0.9675636916259779,7.26661539
323,1.0,1.0,1.0,7.38447762
324,1.0,1.0,1.0,7.26591492
325,0.31965888676172016,0.15101502080135765,1.0,4.75134897
326,0.9769306418585838,0.9552960998205142,0.8146215201869484,7.3414278
327,1.0,1.0,1.0,7.33002758
328,1.0,1.0,1.0,7.45386696
329,0.929020092903098,0.7698927900033724,1.0,7.08026075
330,1.0,1.0,1.0,7.32786846
331,1.0,1.0,1.0,7.35695553
332,0.9818515536417239,0.9582089228989291,1.0,7.37727785
333,1.0,1.0,1.0,7.32687378
334,0.787219802525842,0.6249502125064528,1.0,7.30514956
335,1.0,1.0,1.0,7.40280437
336,1.0,1.0,1.0,7.31990099
337,0.7022477192147065,0.4455944438282933,1.0,6.74199247
338,1.0,1.0,1.0,7.38395929
339,1.0,1.0,1.0,7.32892561
340,1.0,1.0,1.0,7.36319828
341,1.0,1.0,1.0,7.38536596
342,1.0,1.0,1.0,7.29579353
343,1.0,1.0,1.0,7.36823463
344,0.5342255437526628,0.20725543687977807,0.2861154099399127,6.07659292
345,1.0,1.0,1.0,7.30702829
346,1.0,1.0,1.0,7.34290934
347,0.9836893307033332,0.9650822177290771,1.0,7.43817139
348,1.0,1.0,1.0,7.32681513
349,0.9527819887891061,0.8749261348708973,0.992122751648065,7.39581347
350,1.0,1.0,1.0,7.37704134
351,1.0,1.0,1.0,7.32686424
352,0.9912782926379299,0.9806496438636856,1.0,7.42688227
353,1.0,1.0,1.0,7.39671612
354,1.0,1.0,1.0,7.30532885
355,1.0,1.0,1.0,7.37348652
356,0.4854762095156522,0.10483411472000648,1.0,5.13134241
357,1.0,1.0,1.0,7.32490301
358,0.8132609718425986,0.4298565913464655,0.5336204948458654,6.21671152
359,0.8466890783526579,0.7925867214093928,1.0,7.29381275
360,1.0,1.0,1.0,7.36608219
361,0.7071113788847974,0.47790090981912275,0.7159050163480407,6.25379753
362,0.704711822292589,0.45114979738080074,1.0,6.76901054
363,1.0,1.0,1.0,7.27799416
364,0.5630275755821159,0.6844875391798908,1.0,6.70242262
365,0.7318456102220342,0.7067398081700007,0.9280473242331722,7.28418636
366,1.0,1.0,1.0,7.32623434
367,0.7952126981041566,0.49909425708486155,0.5219672788608622,7.08157063
368,0.7597540687255175,0.42637516084778027,1.0,6.47143221
369,1.0,1.0,1.0,7.30087996
370,0.5114124994199309,0.4800397717945638,1.0,6.4960556
371,0.8716567107115463,0.7555816699755564,1.0,7.35874987
372,1.0,1.0,1.0,7.32256603
373,1.0,1.0,1.0,7.34404659
374,0.999944475322257,0.9999439217782573,1.0,7.4148078
375,1.0,1.0,1.0,7.32565737
376,0.8912451544250937,0.620137263468826,1.0,6.49063969
377,0.7627953109776962,0.537399379070882,1.0,7.03926754
378,1.0,1.0,1.0,7.32981062
379,0.9841166783564391,0.9626184508040293,0.9746570027621593,7.26319981
380,1.0,1.0,1.0,7.39037275
381,1.0,1.0,1.0,7.2772851
382,0.3579732421513717,0.2303560509405026,1.0,4.93771601
383,0.9251489669755885,0.8266297557515698,0.6060761413700044,7.36997318
384,1.0,1.0,1.0,7.32059956
385,0.9703383470404313,0.8903578857268908,1.0,6.85645676
386,1.0,1.0,1.0,7.38766861
387,1.0,1.0,1.0,7.28614187
388,0.9788606994171749,0.9528135259604519,1.0,7.39293671
389,1.0,1.0,1.0,7.3901248
390,1.0,1.0,1.0,7.30901241
391,1.0,1.0,1.0,7.40794992
392,0.510754941827788,0.21282469785700786,1.0,5.33350515
393,1.0,1.0,1.0,7.30747318
394,0.5004670328944745,0.20009095557483147,1.0,5.36256599
395,1.0,1.0,1.0,7.40931416
396,1.0,1.0,1.0,7.31738424
397,1.0,1.0,1.0,7.3761282
398,0.8766456822045123,0.5429864829345885,1.0,6.35024691
399,1.0,1.0,1.0,7.33006239
